,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice,BedroomRatio,AvgRoomSize,GarageScore,OverallScore,ExterScore,BsmtScore1,BsmtScore2,KitchenScore,FireplaceScore,PoolScore,BsmtFin1Score,BsmtFin2Score,TotFlrSF,TotBath,TotBsmtBath,TotCombBath,TotSF
889,20,RL,128.0,12160,2,0,4,4,4,Inside,3,NAmes,Feedr,Norm,1Fam,1Story,6,4,1953,1953,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,90.0,3,3,CBlock,3,3,1,4,1024,1,0,481,1505,GasA,5,Y,SBrkr,1505,0,0,1505,1,0,1,0,2,1,3,6,8,1,3,Attchd,1953.0,2,2,505,3,3,2,0,0,0,162,0,0,0,0,none,0,2,2009,WD,Normal,11.915058360753719,0.3333333333333333,250.83333333333334,9,24,9,9,9,3,3,0,4096,4096,1505,1.0,1.0,2.0,3010
890,50,RL,60.0,8064,2,0,4,4,4,Corner,3,NAmes,Artery,Norm,1Fam,1.5Fin,5,7,1949,2006,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,4,CBlock,3,3,2,1,0,1,0,672,672,GasA,5,Y,SBrkr,672,252,0,924,0,0,1,0,3,1,3,6,8,1,1,Detchd,2003.0,1,2,576,3,3,2,0,0,0,0,0,0,0,3,Shed,2000,7,2007,WD,Normal,11.719134432217524,0.5,154.0,9,35,12,9,18,3,1,0,0,0,924,1.0,0.0,1.0,1596
891,60,RL,70.0,11184,2,0,4,4,4,Inside,3,Sawyer,Norm,Norm,1Fam,2Story,6,5,1978,1978,Hip,CompShg,HdBoard,HdBoard,BrkFace,92.0,3,3,CBlock,3,3,1,2,226,3,500,192,918,GasA,4,Y,SBrkr,918,765,0,1683,0,0,2,1,3,1,3,7,8,1,3,Attchd,1978.0,2,2,440,3,3,2,243,0,0,0,0,0,0,0,none,0,7,2009,WD,Normal,12.058158312538197,0.42857142857142855,240.42857142857142,9,30,9,9,9,3,3,0,452,452,1683,2.5,0.0,2.5,2601
892,20,RL,70.0,8414,2,0,4,4,4,Inside,3,Sawyer,Norm,Norm,1Fam,1Story,6,8,1963,2003,Hip,CompShg,HdBoard,HdBoard,None,0.0,3,3,CBlock,3,3,1,6,663,1,0,396,1059,GasA,3,Y,SBrkr,1068,0,0,1068,0,1,1,0,3,1,3,6,8,0,0,Attchd,1963.0,2,1,264,3,3,2,192,0,0,0,0,0,0,3,none,0,2,2006,WD,Normal,11.947955847790901,0.5,178.0,9,48,9,9,9,3,0,0,3978,3978,1068,1.0,0.5,1.5,2127
893,20,RL,69.0,13284,2,0,4,4,4,Inside,3,Sawyer,PosN,Norm,1Fam,1Story,5,5,1954,1954,Gable,CompShg,Wd Sdng,Plywood,None,0.0,3,3,PConc,4,3,2,4,1064,1,0,319,1383,GasA,3,Y,SBrkr,1383,0,0,1383,1,0,1,0,3,1,3,6,8,1,4,Attchd,1954.0,1,1,354,3,3,2,511,116,0,0,0,0,0,4,none,0,6,2008,WD,Normal,12.013706813470414,0.5,230.5,9,25,9,12,24,3,4,0,4256,4256,1383,1.0,1.0,2.0,2766
894,90,RL,64.0,7018,2,0,4,3,4,Inside,3,SawyerW,Norm,Norm,Duplex,1Story,5,5,1979,1979,Gable,CompShg,Plywood,Plywood,None,0.0,3,3,Slab,0,0,0,0,0,0,0,0,0,GasA,3,Y,SBrkr,1535,0,0,1535,0,0,2,0,4,2,3,8,8,0,0,Attchd,1979.0,1,2,400,3,3,2,0,0,0,0,0,0,0,0,none,0,6,2009,WD,Alloca,11.685693195625964,0.5,191.875,9,25,9,0,0,6,0,0,0,0,1535,2.0,0.0,2.0,1535
895,60,RL,71.0,7056,2,0,4,4,4,Inside,3,NAmes,Norm,Norm,1Fam,2Story,6,5,1963,1963,Hip,CompShg,HdBoard,HdBoard,BrkFace,415.0,3,3,CBlock,3,3,1,4,400,1,0,380,780,GasA,3,Y,SBrkr,983,813,0,1796,1,0,1,1,4,1,3,8,8,1,3,Attchd,1963.0,2,2,483,3,3,2,0,50,0,0,0,0,0,0,none,0,10,2008,WD,Normal,11.849404844423074,0.5,224.5,9,30,9,9,9,3,3,0,1600,1600,1796,1.5,1.0,2.5,2576
896,30,RM,50.0,8765,2,1,4,4,4,Inside,3,IDOTRR,Norm,Norm,1Fam,1Story,4,6,1936,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,BrkTil,3,3,1,5,285,1,0,666,951,GasA,5,N,SBrkr,951,0,0,951,0,0,1,0,2,1,3,6,8,0,0,Detchd,1936.0,1,1,327,3,3,2,0,28,0,0,0,0,0,0,none,0,4,2006,WD,Abnorml,11.575909653758895,0.3333333333333333,158.5,9,24,9,9,9,3,0,0,1425,1425,951,1.0,0.0,1.0,1902
897,90,RL,64.0,7018,2,0,4,4,4,Inside,3,SawyerW,Feedr,Norm,Duplex,2Story,5,5,1979,1979,Gable,CompShg,Plywood,Plywood,None,0.0,3,3,Slab,0,0,0,0,0,0,0,0,0,GasA,3,Y,SBrkr,1120,1120,0,2240,0,0,2,0,6,2,3,12,8,0,0,Detchd,1979.0,1,2,528,3,3,2,154,0,0,0,0,0,0,0,none,0,6,2009,WD,Alloca,11.870278179170796,0.5,186.66666666666666,9,25,9,0,0,6,0,0,0,0,2240,2.0,0.0,2.0,2240
898,20,RL,100.0,12919,2,0,3,4,4,Inside,3,NridgHt,Norm,Norm,1Fam,1Story,9,5,2009,2010,Hip,CompShg,VinylSd,VinylSd,Stone,760.0,5,3,PConc,5,3,4,6,2188,1,0,142,2330,GasA,5,Y,SBrkr,2364,0,0,2364,1,0,2,1,2,1,5,11,8,2,4,Attchd,2009.0,3,3,820,3,3,2,0,67,0,0,0,0,0,0,none,0,3,2010,New,Partial,13.323928581764989,0.18181818181818182,214.9090909090909,9,45,15,15,60,5,8,0,13128,13128,2364,2.5,1.0,3.5,4694
899,20,RL,65.0,6993,2,0,4,4,4,Inside,3,Sawyer,Feedr,Norm,1Fam,1Story,5,7,1961,1994,Gable,CompShg,HdBoard,Plywood,None,0.0,3,3,CBlock,3,3,1,4,465,1,0,447,912,GasA,3,Y,SBrkr,1236,0,0,1236,0,0,1,0,3,1,3,6,8,1,3,Attchd,1961.0,1,1,288,3,3,2,0,0,0,0,0,0,0,0,none,0,6,2006,WD,Normal,11.813037464800539,0.5,206.0,9,35,9,9,9,3,3,0,1860,1860,1236,1.0,0.0,1.0,2148
900,20,RL,69.0,7340,2,0,3,4,4,Inside,3,NAmes,Norm,Norm,1Fam,1Story,4,6,1971,1971,Gable,CompShg,HdBoard,HdBoard,None,0.0,3,3,CBlock,3,3,1,5,322,1,0,536,858,GasA,3,Y,SBrkr,858,0,0,858,0,0,1,0,2,1,3,4,8,0,0,Detchd,1979.0,1,1,684,3,3,2,0,0,0,0,0,0,0,0,none,0,6,2007,WD,Normal,11.608244735642321,0.5,214.5,9,24,9,9,9,3,0,0,1610,1610,858,1.0,0.0,1.0,1716
901,20,RL,64.0,8712,2,0,3,4,4,Inside,3,NAmes,Norm,Norm,1Fam,1Story,5,7,1957,2000,Hip,CompShg,MetalSd,MetalSd,None,0.0,3,4,CBlock,3,3,2,4,860,1,0,132,992,GasA,3,Y,SBrkr,1306,0,0,1306,1,0,1,0,2,1,3,5,8,0,0,Detchd,1968.0,1,1,756,3,3,2,0,0,0,0,0,0,0,0,none,0,5,2009,WD,Normal,11.938199736300925,0.4,261.2,9,35,12,9,18,3,0,0,3440,3440,1306,1.0,1.0,2.0,2298
902,60,RL,63.0,7875,2,0,4,4,4,Inside,3,Gilbert,Norm,Norm,1Fam,2Story,7,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,1,1,0,1,0,783,783,GasA,5,Y,SBrkr,807,702,0,1509,0,0,2,1,3,1,4,8,8,1,4,Attchd,2003.0,3,2,393,3,3,2,0,75,0,0,0,0,0,0,none,0,7,2006,WD,Normal,12.100717685412471,0.375,188.625,9,35,12,12,12,4,4,0,0,0,1509,2.5,0.0,2.5,2292
903,20,RL,50.0,14859,2,0,3,2,4,CulDSac,3,Gilbert,Norm,Norm,1Fam,1Story,7,5,2006,2006,Hip,CompShg,VinylSd,VinylSd,BrkFace,27.0,4,3,PConc,4,3,1,1,0,1,0,1670,1670,GasA,5,Y,SBrkr,1670,0,0,1670,0,0,2,0,3,1,4,7,8,1,4,Attchd,2006.0,2,3,690,3,3,2,144,60,0,0,0,0,0,0,none,0,8,2006,New,Partial,12.388398368982115,0.42857142857142855,238.57142857142858,9,35,12,12,12,4,4,0,0,0,1670,2.0,0.0,2.0,3340
904,20,RL,69.0,6173,2,0,3,4,4,Inside,3,Sawyer,Norm,Norm,1Fam,1Story,5,6,1967,1967,Gable,CompShg,HdBoard,Wd Sdng,BrkFace,75.0,3,3,CBlock,3,3,1,6,599,1,0,277,876,GasA,3,Y,SBrkr,902,0,0,902,0,0,1,0,3,1,3,6,8,0,0,Attchd,1967.0,1,1,288,3,3,2,0,0,0,0,0,0,0,3,none,0,8,2007,WD,Normal,11.74006900564972,0.5,150.33333333333334,9,30,9,9,9,3,0,0,3594,3594,902,1.0,0.0,1.0,1778
905,20,RL,80.0,9920,2,0,4,4,4,Inside,3,NAmes,Norm,Norm,1Fam,1Story,5,5,1954,1954,Gable,CompShg,HdBoard,HdBoard,Stone,110.0,3,3,CBlock,3,3,1,3,354,2,290,412,1056,GasA,3,Y,SBrkr,1063,0,0,1063,1,0,1,0,3,1,3,6,8,0,0,Attchd,1954.0,2,1,280,3,3,2,0,0,164,0,0,0,0,3,none,0,2,2010,WD,Normal,11.759793355371237,0.5,177.16666666666666,9,25,9,9,9,3,0,0,1062,1062,1063,1.0,1.0,2.0,2119
906,20,RL,116.0,13501,2,0,3,4,4,Corner,3,Somerst,Norm,Norm,1Fam,1Story,8,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,Stone,208.0,4,3,PConc,4,3,1,6,63,1,0,1560,1623,GasA,5,Y,SBrkr,1636,0,0,1636,1,0,2,0,3,1,4,8,8,1,4,Attchd,2006.0,2,3,865,3,3,2,0,60,0,0,0,0,0,0,none,0,6,2007,WD,Normal,12.449022745701502,0.375,204.5,9,40,12,12,12,4,4,0,378,378,1636,2.0,1.0,3.0,3259
907,50,RL,86.0,11500,2,0,3,4,4,Inside,3,Crawfor,Norm,Norm,1Fam,1.5Fin,7,7,1936,1987,Gable,CompShg,BrkFace,BrkFace,None,0.0,4,3,CBlock,4,3,1,3,223,1,0,794,1017,GasA,4,Y,SBrkr,1020,1037,0,2057,0,0,1,1,3,1,4,6,8,1,4,Attchd,1936.0,3,1,180,2,3,2,0,0,0,0,322,0,0,0,none,0,6,2006,WD,Normal,12.429220196836383,0.5,342.8333333333333,6,49,12,12,12,4,4,0,669,669,2057,1.5,0.0,1.5,3074
908,20,RL,69.0,8885,2,0,3,1,4,Inside,2,Mitchel,Norm,Norm,1Fam,1Story,5,5,1983,1983,Gable,CompShg,HdBoard,HdBoard,None,0.0,3,3,CBlock,4,3,3,4,301,5,324,239,864,GasA,3,Y,SBrkr,902,0,0,902,1,0,1,0,2,1,3,5,8,0,0,Attchd,1983.0,1,2,484,3,3,2,164,0,0,0,0,0,0,3,none,0,6,2006,WD,Normal,11.782960235741939,0.4,180.4,9,25,9,12,36,3,0,0,1204,1204,902,1.0,1.0,2.0,1766
909,60,RL,149.0,12589,2,0,2,4,4,Inside,3,Gilbert,Norm,Norm,1Fam,2Story,6,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,1,1,0,1,0,742,742,GasA,5,Y,SBrkr,742,742,0,1484,0,0,2,1,3,1,4,8,8,1,4,Attchd,2005.0,3,2,390,3,3,2,36,24,0,0,0,0,0,0,none,0,6,2009,WD,Normal,12.066816325306588,0.375,185.5,9,30,12,12,12,4,4,0,0,0,1484,2.5,0.0,2.5,2226
910,90,RL,80.0,11600,2,0,4,4,4,Corner,3,NAmes,Feedr,Norm,Duplex,2Story,5,5,1960,1960,Gable,CompShg,MetalSd,MetalSd,BrkFace,361.0,3,3,CBlock,3,3,1,3,443,1,0,662,1105,GasA,3,Y,FuseA,1105,1169,0,2274,0,0,2,0,5,2,3,12,8,0,0,Detchd,1960.0,1,2,480,3,3,2,0,0,0,0,0,0,0,0,none,0,1,2010,WD,Normal,11.946660519211651,0.4166666666666667,189.5,9,25,9,9,9,6,0,0,1329,1329,2274,2.0,0.0,2.0,3379
911,20,RL,69.0,9286,2,0,3,4,4,CulDSac,2,CollgCr,Norm,Norm,1Fam,1Story,5,7,1977,1989,Gable,CompShg,HdBoard,Plywood,None,0.0,3,3,CBlock,4,4,3,5,196,1,0,1072,1268,GasA,3,Y,SBrkr,1268,0,0,1268,0,0,1,1,3,1,4,5,8,0,0,Detchd,1978.0,1,1,252,3,3,2,173,0,0,0,0,0,0,0,none,0,10,2009,WD,Normal,11.874097282798648,0.6,253.6,9,35,9,16,48,4,0,0,980,980,1268,1.5,0.0,1.5,2536
912,30,RM,51.0,6120,2,0,4,4,4,Inside,3,BrkSide,Norm,Norm,1Fam,1Story,5,7,1925,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,BrkTil,3,3,1,3,489,1,0,279,768,GasA,3,N,SBrkr,1015,0,0,1015,0,0,1,0,3,1,3,6,7,0,0,Detchd,1925.0,1,1,450,3,3,2,0,0,112,0,120,0,0,3,Shed,620,7,2006,WD,Abnorml,11.385103457032141,0.5,169.16666666666666,9,35,9,9,9,3,0,0,1467,1467,1015,1.0,0.0,1.0,1783
913,90,RH,82.0,6270,2,0,4,2,4,Inside,3,Crawfor,Norm,Norm,Duplex,2Story,5,6,1949,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,CBlock,3,3,1,4,284,1,0,717,1001,GasA,3,N,FuseA,1001,1001,0,2002,0,0,2,0,4,2,3,8,8,0,0,2Types,1949.0,1,3,871,3,3,2,0,0,0,0,0,0,0,0,none,0,8,2007,WD,Normal,11.884495917930655,0.5,250.25,9,30,9,9,9,6,0,0,1136,1136,2002,2.0,0.0,2.0,3003
914,160,FV,30.0,3000,2,2,4,4,4,Inside,3,Somerst,Norm,Norm,TwnhsE,2Story,6,5,2009,2009,Gable,CompShg,VinylSd,VinylSd,Stone,76.0,4,3,PConc,4,3,3,6,294,1,0,318,612,GasA,5,Y,SBrkr,612,612,0,1224,0,0,2,1,2,1,4,4,8,0,0,Detchd,2009.0,2,2,528,3,3,2,0,234,0,0,0,0,0,0,none,0,6,2009,New,Partial,12.065280672855897,0.5,306.0,9,30,12,12,36,4,0,0,1764,1764,1224,2.5,0.0,2.5,1836
915,160,RM,21.0,2001,2,0,4,4,4,Inside,3,MeadowV,Norm,Norm,Twnhs,2Story,4,5,1970,1970,Gable,CompShg,CemntBd,CmentBd,BrkFace,80.0,3,3,CBlock,3,3,1,1,0,1,0,546,546,GasA,2,Y,SBrkr,546,546,0,1092,0,0,1,1,3,1,3,6,8,0,0,Attchd,1970.0,1,1,286,3,3,2,0,0,0,0,0,0,0,0,none,0,1,2007,WD,Normal,11.225256725762893,0.5,182.0,9,20,9,9,9,3,0,0,0,0,1092,1.5,0.0,1.5,1638
916,20,C (all),50.0,9000,2,0,4,4,4,Inside,3,IDOTRR,Norm,Norm,1Fam,1Story,2,3,1949,1950,Gable,CompShg,AsbShng,AsbShng,None,0.0,3,3,CBlock,3,3,3,4,50,1,0,430,480,GasA,3,N,FuseA,480,0,0,480,1,0,0,0,1,1,3,4,8,0,0,Detchd,1958.0,1,1,308,3,3,2,0,0,0,0,0,0,0,0,none,0,10,2006,WD,Abnorml,10.471978128496518,0.25,120.0,9,6,9,9,27,3,0,0,200,200,480,0.0,1.0,1.0,960
917,20,RL,69.0,17140,2,0,4,4,4,Inside,3,Edwards,Norm,Norm,1Fam,1Story,4,6,1956,1956,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,CBlock,3,3,1,5,1059,1,0,75,1134,GasA,5,Y,FuseA,1229,0,0,1229,0,0,1,0,3,1,3,6,8,0,0,Attchd,1956.0,2,1,284,3,3,2,0,0,0,0,0,0,0,0,none,0,4,2009,WD,Normal,11.813037464800539,0.5,204.83333333333334,9,24,9,9,9,3,0,0,5295,5295,1229,1.0,0.0,1.0,2363
918,60,RL,103.0,13125,2,0,3,4,4,Corner,3,SawyerW,Norm,Norm,1Fam,2Story,7,5,1991,1991,Gable,CompShg,HdBoard,HdBoard,None,0.0,4,3,PConc,5,3,2,4,48,6,634,422,1104,GasA,5,Y,SBrkr,912,1215,0,2127,1,0,2,1,4,1,4,8,8,1,3,Attchd,1991.0,2,3,833,3,3,2,72,192,224,0,0,0,0,4,none,0,11,2007,WD,Normal,12.380030154325457,0.5,265.875,9,35,12,15,30,4,3,0,192,192,2127,2.5,1.0,3.5,3231
919,20,RL,87.0,11029,2,0,3,4,4,Corner,3,NAmes,Norm,Norm,1Fam,1Story,6,8,1958,2002,Hip,CompShg,MetalSd,MetalSd,None,0.0,5,3,CBlock,4,3,1,5,528,4,411,245,1184,GasA,5,Y,SBrkr,1414,0,0,1414,1,0,1,0,3,1,3,6,7,1,3,Attchd,1990.0,1,2,601,3,3,2,0,51,0,0,190,0,0,0,none,0,5,2008,WD,Normal,12.081081821061819,0.5,235.66666666666666,9,48,15,12,12,3,3,0,2640,2640,1414,1.0,1.0,2.0,2598
920,60,RL,70.0,8462,2,0,3,4,4,Inside,3,SawyerW,Norm,Norm,1Fam,2Story,6,5,1994,1994,Gable,CompShg,HdBoard,HdBoard,BrkFace,105.0,4,4,PConc,4,4,1,6,814,1,0,114,928,GasA,5,Y,SBrkr,936,785,0,1721,0,1,2,1,3,1,4,7,8,0,0,Attchd,1994.0,2,2,471,3,3,2,300,87,0,0,0,0,0,0,none,0,7,2007,WD,Normal,12.211065162153215,0.42857142857142855,245.85714285714286,9,30,16,16,16,4,0,0,4884,4884,1721,2.5,0.5,3.0,2649
921,90,RL,67.0,8777,2,0,4,4,4,Inside,3,Edwards,Feedr,Norm,Duplex,1.5Fin,5,7,1900,2003,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,CBlock,3,3,1,5,1084,1,0,188,1272,GasA,4,Y,SBrkr,1272,928,0,2200,2,0,2,2,4,2,3,9,8,0,0,none,0.0,0,0,0,0,0,0,0,70,0,0,0,0,0,4,none,0,9,2008,WD,Normal,11.890683588496984,0.4444444444444444,244.44444444444446,0,35,9,9,9,6,0,0,5420,5420,2200,3.0,2.0,5.0,3472
922,20,RL,65.0,10237,2,0,4,4,4,Inside,3,Gilbert,RRAn,Norm,1Fam,1Story,6,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,1,6,28,1,0,1288,1316,GasA,5,Y,SBrkr,1316,0,0,1316,0,0,2,0,3,1,4,6,8,1,4,Attchd,2005.0,3,2,397,3,3,2,100,0,0,23,0,0,0,0,none,0,10,2006,New,Partial,12.043500773454495,0.5,219.33333333333334,9,30,12,12,12,4,4,0,168,168,1316,2.0,0.0,2.0,2632
923,120,RL,50.0,8012,2,0,4,4,4,Inside,3,SawyerW,Norm,Norm,TwnhsE,1Story,6,5,1993,1994,Gable,CompShg,Plywood,Plywood,None,0.0,4,3,PConc,4,3,1,2,165,6,841,598,1604,GasA,5,Y,SBrkr,1617,0,0,1617,1,0,2,0,2,1,4,5,8,1,2,Attchd,1993.0,2,2,533,3,3,2,0,69,0,0,0,0,0,0,none,0,7,2008,WD,Normal,12.170450649220749,0.4,323.4,9,30,12,12,12,4,2,0,330,330,1617,2.0,1.0,3.0,3221
924,20,RL,79.0,10240,2,0,4,4,4,Inside,3,NWAmes,Norm,Norm,1Fam,1Story,6,6,1980,1980,Gable,CompShg,Plywood,Plywood,BrkFace,157.0,3,4,CBlock,4,3,1,4,625,2,1061,0,1686,GasA,3,Y,SBrkr,1686,0,0,1686,1,0,2,0,3,1,3,7,8,1,3,Attchd,1980.0,1,2,612,3,3,2,384,131,0,0,0,0,0,0,none,0,5,2006,WD,Normal,12.242891437918386,0.42857142857142855,240.85714285714286,9,36,12,12,12,3,3,0,2500,2500,1686,2.0,1.0,3.0,3372
925,20,RL,69.0,15611,2,0,3,4,4,Corner,3,NWAmes,Norm,Norm,1Fam,1Story,5,6,1977,1977,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,PConc,4,3,3,5,767,2,93,266,1126,GasA,3,Y,SBrkr,1126,0,0,1126,0,1,2,0,3,1,5,6,8,0,0,Attchd,1977.0,2,2,540,3,3,2,180,0,0,0,0,0,0,0,none,0,3,2008,WD,Abnorml,12.07254696717504,0.5,187.66666666666666,9,30,9,12,36,5,0,0,3835,3835,1126,2.0,0.5,2.5,2252
926,60,RL,93.0,11999,2,0,4,4,4,Inside,3,NridgHt,Norm,Norm,1Fam,2Story,8,5,2003,2004,Hip,CompShg,VinylSd,VinylSd,BrkFace,340.0,4,3,PConc,4,3,1,1,0,1,0,1181,1181,GasA,5,Y,SBrkr,1234,1140,0,2374,0,0,2,1,4,1,5,10,8,1,4,BuiltIn,2003.0,3,3,656,3,3,2,104,100,0,0,0,0,0,0,none,0,5,2007,WD,Normal,12.560247968016562,0.4,237.4,9,40,12,12,12,5,4,0,0,0,2374,2.5,0.0,2.5,3555
927,60,RL,69.0,9900,2,0,4,4,4,Inside,3,NWAmes,Feedr,Norm,1Fam,2Story,7,5,1968,1968,Gable,CompShg,MetalSd,MetalSd,BrkFace,342.0,3,3,CBlock,3,3,1,4,552,1,0,280,832,GasA,4,Y,SBrkr,1098,880,0,1978,0,0,2,1,4,1,3,9,8,1,4,Attchd,1968.0,2,2,486,3,3,2,0,43,0,0,0,0,0,4,none,0,4,2008,WD,Normal,12.07824495582233,0.4444444444444444,219.77777777777777,9,35,9,9,9,3,4,0,2208,2208,1978,2.5,0.0,2.5,2810
928,20,RL,69.0,11838,2,0,4,4,4,Inside,3,CollgCr,Norm,Norm,1Fam,1Story,8,5,2001,2001,Hip,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,3,1,0,1,0,1753,1753,GasA,5,Y,SBrkr,1788,0,0,1788,0,0,2,0,3,1,5,7,8,1,3,Attchd,2001.0,2,2,522,3,3,2,202,151,0,0,0,0,0,0,none,0,6,2009,WD,Normal,12.373707715234994,0.42857142857142855,255.42857142857142,9,40,12,12,36,5,3,0,0,0,1788,2.0,0.0,2.0,3541
929,60,RL,69.0,13006,2,0,3,4,4,Corner,3,Gilbert,Norm,Norm,1Fam,2Story,7,5,1997,1997,Gable,CompShg,HdBoard,HdBoard,BrkFace,285.0,3,3,PConc,4,3,1,1,0,1,0,964,964,GasA,4,Y,SBrkr,993,1243,0,2236,0,0,2,1,4,1,4,8,8,1,3,BuiltIn,1997.0,3,2,642,3,3,2,0,0,0,0,0,0,0,0,none,0,11,2006,WD,Normal,12.310437165348775,0.5,279.5,9,35,9,12,12,4,3,0,0,0,2236,2.5,0.0,2.5,3200
930,20,RL,73.0,8925,2,0,3,2,4,Inside,3,Timber,Norm,Norm,1Fam,1Story,8,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,3,6,16,1,0,1450,1466,GasA,5,Y,SBrkr,1466,0,0,1466,0,0,2,0,3,1,4,7,8,0,0,Attchd,2007.0,3,3,610,3,3,2,100,18,0,0,0,0,0,0,none,0,7,2009,WD,Normal,12.211065162153215,0.42857142857142855,209.42857142857142,9,40,12,12,36,4,0,0,96,96,1466,2.0,0.0,2.0,2932
931,20,RL,70.0,9100,2,0,4,4,4,Inside,3,NAmes,Norm,Norm,1Fam,1Story,5,6,1965,1965,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,CBlock,3,3,1,4,338,3,466,121,925,GasA,5,Y,SBrkr,925,0,0,925,0,1,1,0,2,1,3,5,8,0,0,Detchd,1965.0,1,1,429,3,3,2,0,0,0,0,0,0,0,2,none,0,7,2009,WD,Normal,11.674202123168433,0.4,185.0,9,30,9,9,9,3,0,0,1352,1352,925,1.0,0.5,1.5,1850
932,20,RL,84.0,11670,2,0,3,4,4,Corner,3,Somerst,RRNn,Norm,1Fam,1Story,9,5,2006,2006,Hip,CompShg,VinylSd,ImStucc,Stone,302.0,5,3,PConc,5,4,1,1,0,1,0,1905,1905,GasA,5,Y,SBrkr,1905,0,0,1905,0,0,2,0,3,1,5,8,8,1,4,Attchd,2006.0,3,3,788,3,3,2,0,191,0,0,0,0,0,0,none,0,3,2007,WD,Normal,12.676079399771027,0.375,238.125,9,45,15,20,20,5,4,0,0,0,1905,2.0,0.0,2.0,3810
933,20,RL,63.0,8487,2,0,4,4,4,FR2,3,CollgCr,Norm,Norm,1Fam,1Story,7,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,BrkFace,210.0,4,3,PConc,4,3,3,6,20,1,0,1480,1500,GasA,5,Y,SBrkr,1500,0,0,1500,0,0,2,0,3,1,4,6,8,0,0,Attchd,2004.0,2,2,570,3,3,2,192,36,0,0,0,0,0,0,none,0,8,2009,WD,Normal,12.154784614286667,0.5,250.0,9,35,12,12,36,4,0,0,120,120,1500,2.0,0.0,2.0,3000
934,20,RL,313.0,27650,2,0,2,2,4,Inside,2,NAmes,PosA,Norm,1Fam,1Story,7,7,1960,2007,Flat,Tar&Grv,Wd Sdng,Wd Sdng,None,0.0,3,3,CBlock,4,3,4,6,425,1,0,160,585,GasA,5,Y,SBrkr,2069,0,0,2069,1,0,2,0,4,1,4,9,8,1,4,Attchd,1960.0,2,2,505,3,3,2,0,0,0,0,0,0,0,0,none,0,11,2008,WD,Normal,12.396697137361691,0.4444444444444444,229.88888888888889,9,49,9,12,48,4,4,0,2550,2550,2069,2.0,1.0,3.0,2654
935,30,RL,52.0,5825,2,0,3,4,4,Inside,3,BrkSide,Norm,Norm,1Fam,1Story,4,5,1926,1953,Gable,CompShg,MetalSd,MetalSd,BrkFace,108.0,3,4,PConc,2,3,2,1,0,1,0,600,600,GasA,4,Y,SBrkr,747,0,0,747,0,0,1,0,1,1,3,5,8,0,0,Detchd,1953.0,1,2,528,3,3,2,0,0,32,0,0,0,0,0,none,0,6,2006,WD,Normal,11.288543647320601,0.2,149.4,9,20,12,6,12,3,0,0,0,0,747,1.0,0.0,1.0,1347
